tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated
1336765607706906624,  AND IT'S TRENDING DARSHAN HAS  CRAZY TWITTER FAM AND IT'S INDEED  ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607702900737,"  // death shootingthis black trans woman was shot and killed, please donate to this if you can ",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607702892544,You seem to rise above the confusion others are experiencing t... More for Libra ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607702880274,  I just want to be half as badass as these farmers.  ,7269,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607694528512,"  Yup! It's Jaida, the Essence of Beauty     ",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607694524417,  Aaron Sorkin: “We’re all scared that everything’s going to change now … and that the films that you and I make will only be se…,520,0,Twitter for Android,2020-12-09 20:12:11
1336765607694503939,  its true i have no mic,693,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607681945602,  Find growth in every setback. Find joy in every triumph. Earn each day.,4,0,Twitter Web App,2020-12-09 20:12:11
1336765607681937412,  When it comes to Bengal we don’t need to do any homework! The glorious saga of Bengal is written in golden words in the p…,0,0,fllwrs,2020-12-09 20:12:11
1336765607677751297,  The U.S. condemns the illegitimate Maduro regime’s fraudulent Dec. 6 legislative elections. They do not meet any minimum sta…,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607677743105,"  Don’t promise, just prove.",0,0,"Cheap Bots, Done Quick!",2020-12-09 20:12:11
1336765607677624321,PINOY ROCK USA ROCKCAST by Dj TulisanListening to the  Post Thanksgiving episodeNow on SpotifyLink below:,2,0,Twitter for Android,2020-12-09 20:12:11
1336765607673520134,  it is what it is and it aint what it aint,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607673466888, One more.,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607673466881, Hurry up and do something abouts that!!!!,753,0,Twitter for Android,2020-12-09 20:12:11
1336765607673466880,  Exactly...Please stream and keep streaming.,2,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607673438208,"  Amidst the  protests  dropped a dope jam Titled ""Setup"" and damn itsEverything na SETUP!!!Yo…",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607665086465, YOURE THE BEST,0,0,Main Street Hub,2020-12-09 20:12:11
1336765607660969990,if u like physics i don’t trust u,16,0,Twitter for Android,2020-12-09 20:12:11
1336765607660818434,  LIFETIME GIVEAWAYPrizes: 1x Lifetime DC Membership 5x $100 Cash PrizeRules: Follow and Ends in 24 hours!…,49,0,Twitter Web App,2020-12-09 20:12:11
1336765607656660993,  Anupama Chopra-If there's an actor who's defined the decade it is u...U r that adbhut mishran of Outsized stardom &amp; acti…,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607652458497,Cause bitch i can't,890,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607652429825,OH MY GOSH ,107,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607648354306," You clearly DON'T know everything, Seth. ",41,0,Twitter for Android,2020-12-09 20:12:11
1336765607648194560,Think fast! The keys are in the ignition: Which one do you take? ,0,0,twittbot.net,2020-12-09 20:12:11
1336765607644180480,We don’t fucking care ,11958,0,Twitter for Android,2020-12-09 20:12:11
1336765607644164103,   Had the chance to see him perform and had front-row seats. He’s amazing.… ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607640002562,  Me trying to not tell people what their gifts are. ,0,0,Twitter for iPad,2020-12-09 20:12:11
1336765607639998467,   So what's all this about  trending.  I would hate for  to get under someone's ski…,7019,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607639920643,this video  ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607635800065,"  He's got plenty of lawyers helping, ACB will help too :D",1526,0,Twitter for Android,2020-12-09 20:12:11
1336765607635611649, I love you ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607631605761, Mine is that the guns on HMS Belfast are pointed at London Gateway service station.,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607631532038,Tis the season ,0,0,Affinitweet.com,2020-12-09 20:12:11
1336765607627411457, Just say “My name is Bilkisu Umar and I am beautiful” faQat!!,0,0,Twitter for iPad,2020-12-09 20:12:11
1336765607627329537,"Keep all your bills organized in one place, so you know exactly where you stand with your vendors every month with… ",5019,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607627292672,he’s not worldwide handsome for nothing ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607623225351,Can't wait for this. ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607623204868,  Soooo now they’re sure? ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607618904064,"  Meskeena, this song is apparently about her mother that died and bunda means mum in Indonesian. She even starts crying at…",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607618834433,"  We welcome people in Somali by saying ‘soo dhawoow’, which means come close. And the usual response is ‘waan dhawahay’: I a…",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607614693376,I’ll translate the messages later I’m going back to sleep,20,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607610634247, YES BABY,1,0,Twitter for Android,2020-12-09 20:12:11
1336765607610478592,  Every time I hear someone talk about covid like it’s no big deal I wanna scream.De… ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607606247425,"  The order released Wednesday is a trove of new allegations against Ranch for Kids, including sexual assault by staff and…",45,0,Twitter for Android,2020-12-09 20:12:11
1336765607598051331,"  Lead them out, skip  | ",1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607581278210,  Soo I just started my own lipgloss business  ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607581192192, ME PLEASE,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607577063429,  guys please ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607577051138,  I'll give $200 to a random user who retweets this tweet within the next 6 hours.Must be following  &amp; ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607572893700," ""I'll keep it off!""",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607572750336,   I can't decide whether that's super creepy or super cool.,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607564488704,"  I mean, compare the crowds after Biden's win against the 12,000 Sad Uncles who showed up to su… ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607564361729,  .... not y’all fighting where Ebit Liew gets his money from when he’s done more than what any politicians and rich people cou…,0,0,WordPress.com,2020-12-09 20:12:11
1336765607564304385, I dont know if I will come join all of you ladies on Friday ,285,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607560228876, what kind,2,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607556108289,Like. You annoying ass fucking nigga. I’ve been telling you all year I was gonna need you to help me move. I swear… ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607556079616,You feel perfectly poised to be the voice of reason today -- a... More for Cancer ,97,0,Twitter for Android,2020-12-09 20:12:11
1336765607551897600,Keeping  standards high till the end of term whilst raising money for   ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607547600896,Living off of 4 hours of sleep ,7,0,Twitter for Android,2020-12-09 20:12:11
1336765607543500810,Great news ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607543336960,   it gets spicier,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607539257344, same wiccu,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607539142661," Tonight, 6:00pm",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607535054849,Luke Cage movie WHEN,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607535001602,  Remember you must file your  to maintain  eligibility! ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607535001600, hes live on yt and he sweared like 5 times lmfao,1307,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607530913795,"  Thank you guys, it’s been a wild ride",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607526752260,The late wonderful Trystan Wyn would be so proud of this. He used to refer to  as 'Le Maison Bargon' i… ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607526748160,  Today's  goes to       ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607522562049,  Lmao good,11,0,Twitter Web App,2020-12-09 20:12:11
1336765607522418689,ONE MORE THING: Rhyming recipe with recipe walked so Risky Risky Wiggy Wiggy could run ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607518343172,   Which ‘people’ was that? The 700k per annum migrants you are still bringing in? The illegal migrants you…,115,0,Twitter for Android,2020-12-09 20:12:11
1336765607518162944, i saw some erigoms and sechanist :((,303,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607514173452,  LIVE reaction of Willem Dafoe reading the SPIDER-MAN 3 casting news ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607514169344, Be givin me a whole damn kiiii lmfao,688,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607514136584,  Hey  looks like everybody is getting a Medal of Freedom except your brothe… ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607514017792,"  When I came to Congress, I knew I had a responsibility to pull back the curtain for the American people and expose corr…",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607509782528," Gays are rejected religiously, morally, socially and humanly",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607505776641,"  No candidate has ever won both Florida and Ohio and lost. I won them both, by a lot! ",102,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607505620992,"See a black business, support a black business. ",1318,0,Twitter for Android,2020-12-09 20:12:11
1336765607493165058,"You may barely scratch the surface on something today, running... More for Leo ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607493111809, but take a short nap pls and then study u have to rest a little :(,12,0,Twitter for Android,2020-12-09 20:12:11
1336765607488925697, Oh my goodddd  i wanna talk about this so badly plz direct any convos to me. Nori doesn’t care either ,0,0,Twitter for iPad,2020-12-09 20:12:11
1336765607480614912,"  Currently we can cook beans on someones stomch, HerhEC tension nkoaaa",10,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607480598532, woa i did not expect dat lollll,1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607468011523,"  On this day in 1966, ""Fresh Cream"" was released. ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607463751683,  no one does it like harry styles ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607463669760,     They did wayne but surely replace them with attack minded players especially mata who…,225,0,Twitter for Android,2020-12-09 20:12:11
1336765607455444992," No... no one was wondering about the brand, Doug. We were wondering why you didn't use it.",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607455432705,"You can operate with a natural ease at this time, knowing what... More for Pisces ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607451131904,God no go shame us ,13640,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607447056390,"  SEVEN states have now joined the Texas lawsuit that the SUPREME COU will hear!The states are:Louisiana, Arkansas…",44,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607447056387, fucken covid,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607446974466,  if you see this pls reply I vote for   from   for   ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607430082560,  I think Jinnah was Right!I'm Sorry Pakistan   ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607426072578,  Delhi's Azadpur Mandi closed due to 'Bharat Bandh' call made by farmers. Express photo by Gajendra YadavSee more: ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607425937411,     Hey btw bot.........you havent called me a racist yet.........or… ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607421865984," If nobody cheated in the election, which nobody did, why would the election be immediately overtur… ",60,0,Twitter for iPad,2020-12-09 20:12:11
1336765607417667586,  Q. What do you call it when poor people give all their money to (allegedly) rich people?A. Cult Behavior!Trump supp…,0,0,IFTTT,2020-12-09 20:12:11
1336765607413510145, &gt; Wilson Ramos,1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607413428226,  Trump Jr. Rips Calls To Boycott Georgia Runoffs: ‘It’s As Though They’re Working For The Democrats’ ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607409315842,Rec- today we created a reindeer recipe and had to decide on the different amounts of ingredients. We had to us mea… ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607400755200,  Viewed a flat today and I don’t think I’ll ever be able to stop thinking about the back door... ,0,0,kuro٩(╹⌓╹ )۶' ,2020-12-09 20:12:11
1336765607392518145,Settings:Modify thingsOptions:Option to change,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607388336130," Me too Liz, looks like lots of schools are following suit! X",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607388319746,hi im going to be a bit ia for some days bc i’m on vacation :D,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607384145920, What's wild is only one thing in this actually happened and it's you losing a tooth on video,18999,0,Twitter for Android,2020-12-09 20:12:11
1336765607384133635,  YOU HAVE A DIFFERENT DN AND @ HOW WAS I SUPPOSED TO KNOW,97,0,Twitter for Android,2020-12-09 20:12:11
1336765607379955713," I worship YouWith all my heartwith all my heartI worship You, oh GodWith all my heartwith all my heart… ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607379931137,  BE BTS @ (     ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607375757313,Curren$y- For Seasons feat. King Chip (Priest Andretti)  via  so a good project ,15,0,Twitter for iPad,2020-12-09 20:12:11
1336765607371530245,"Janssen Scientific Affairs, LLC’s Focus on B-Cell Malignancies Posters  ",2,0,Twitter for iPad,2020-12-09 20:12:11
1336765607371485187,      Wa_t_a_ru_,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607367352329, rollrobealleybutt,2,0,Twitter for Android,2020-12-09 20:12:11
1336765607367335943, wheeler is a ghoul,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607358980097,"  ""The Snow Queen"" is today's featured tee on  ReTweet for a chance at a FREE TEE! ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607354707970,    They do that segment all the time. It's comedy.  People are dumb.… ,0,1,Twitter for iPhone,2020-12-09 20:12:11
1336765607354707969,You feel perfectly poised to be the voice of reason today -- a... More for Cancer ,1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607350562821, Every time I see swallowell I think of wade from the ringer. ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607350398976,The effects in Wonder Woman 84 look kinda bad. Ngl,0,0,Instagram,2020-12-09 20:12:11
1336765607346393089,that not getting my way shit is for the birds,17138,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607346364419, should be how the removal of the government begins,7,0,Twitter Web App,2020-12-09 20:12:11
1336765607346364416,  RIVERDALE IS COMING,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607337975808,   Missing Ltd Gen Asif Ghafoor  ISPR,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607337807872,"Help us change the world by providing  Your support not only helps us fulfill our purpose, helps litt… ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607333654528, I know that's right more needs to be done to stop this shit from happening ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607329591307,  Roblox is down...,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607325425664,The sun around the star; reading thread ,6090,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607325409285, Jackie’s a talented singer.,39,0,Twitter for Android,2020-12-09 20:12:11
1336765607325302785,"  We are now is a second wave. Four provinces are the key drivers of this new wave. They are EC, WC, KZN &amp; Gauteng. ",210,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607325233154,I’m saving myself for marriage  GSHIT,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607321202694,  We are disgusted and aghast with his killing of  protesters,2793,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607312703488,  Watching  my Dad Christmas shop on Amazon is heartbreaking.He didn’t even use email a year agoHe used to take a day off of wo…,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607312674816, Turtle beach 700 gen 2,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607304433664," Bring it bitch, we'll be waiting :)",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607304314882, Would you rather be in Vegas or BR though? Lol,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607304286208,  Two more classes quarantined at my kid’s school. My middle child is now among 5 remaining grade 5s at the school... all 3…,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607300259841,the week i don’t play... ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607296053249,"   Truly sad how people feel so entitled, with zero regard for the time and eff… ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607295905792,    Just???,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607291793410,Trump really is a PINO ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607287681029,everyone’s culture is rooted in anti-blackness,4,0,Twitter Web App,2020-12-09 20:12:11
1336765607287648259,  Only 3.7K Left for 50K  let's Complete It Before 12!Comment One Word For This Upcoming project With Tagl…,130,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607287480322, HEHE! I PUT YOUR LINK ON THIS ACC (ω),0,0,Twitter Web App,2020-12-09 20:12:11
1336765607275089927,"  Once again,  ",1,0,Twitter for Android,2020-12-09 20:12:11
1336765607270887429,trump is insane. Why has he not been dragged out of our WH in a staright jacket!‘How can a country be run like thi… ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607270739968, True Surf and Mario Kart Tour,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607266689026,  Hey  wanna hang out? :  ,1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607249895424,NAUGHTY LIST IS COMING,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607241543687,My Library GirlMyLovey-DoveyWife**!MyBeautiful DulhanMyValentineYour**strategy to include my neighbors &amp; peop… ,0,5,Twitter for iPhone,2020-12-09 20:12:11
1336765607237341187,  Mo Salah scores his 22nd Champions League goal for Liverpool. He passes Steven Gerrard to become the club’s all-time lead…,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607224766466,"Well, darn. ",2,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607220572161,Is this even a question? ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607220547588,"  US COVID deaths in 2020: 286,000Credible cases of voter fraud in 2020: 0Guess which issue Trump is fixated on?",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607216373761,  Norahkulture Afrika is an Aba based craft and fashion company that focuses on the use of Ankara and assorted Africa pri…,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607216361472,"  Was talkin hoops with my homie, and I don’t get why Steph fans cling to his good guy persona. he’s a good dude, but he…",0,0,Instagram,2020-12-09 20:12:11
1336765607216287750,You seem to rise above the confusion others are experiencing t... More for Libra ,191,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607216287744,  .˚ ₍₎..⃗. We feel each other's presence⌇ 90's love  ᵎ    ,1,0,Twitter for Android,2020-12-09 20:12:11
1336765607207825408,  Roy said no sneaky links for you NC gone bring your spennnanight bag ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607199596544,Trash talking with Aldraven at this unholy hour really drains my energy,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607199584257,good myfical morn luvs and bruvs,330,0,Twitter Web App,2020-12-09 20:12:11
1336765607199510530,"trump is a fuckin loser, grant it. And he’s gonna be gone soon.The real tragedy, however, is the generation of ki… ",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607195205632,"I dont get men jud. When i saw des pic, iz a bombass pic and i was inspired by it and nothing else. So lyk seryoso… ",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607191056384,"  ""The global superstars ( have a simple goal in mind and it is in hopes of steering toward a brighter, cleaner fu…",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607191040000,  COVID-19 is a once in a century pandemic.It requires a once in a century congressional response. We cannot adjourn.U…,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607187009541,The landscape of life may feel as if it is shifting beneath yo... More for Virgo ,27,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607187001344,"  These elections are compromised. These Mark Zuckerberg funded grants literally paid the salaries of election officials,…",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607186997248, Its probably the longest on the wagon since 16. It's interesting because I can honestly say I havent missed it.,421,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607186993160,"  dec 21st, a year after closing, the sweetener world tour is coming home to u   ht…",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607186993152,A feeling of detachment sets you up for a day when observation... More for Taurus ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607186984962,  New items available :) already made &amp; ship in 1-2 days + comes w freebies  ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607182815233,  imagine kissing kiibo and a photo comes out of his mouth  ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607182802944, It back,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607174434819,  “joined 2020” as an insult isn’t the serve u think it is cause a lot of ppl had their accounts suspended &amp; made new ones,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607174434818,I did a thing with friends ,9,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607161769987,I’m just gonna start “SHUTCHO ugly ass up”ing people ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607157653506,"  As it turns out, this was Amy Coney Barrett vaporizing Donald’s hopes of getting “his” justices to overturn the election h…",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607157624832, Lmaooooooooooo. I don't have money,11819,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607149125632,"  Now, citizens have taken it into their own hands to share which businesses are unsafe per C… ",318,0,Twitter for Android,2020-12-09 20:12:11
1336765607140847617,Valuable insights from    and  during today’s  ,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607140798470,You sure it's not hay fever I get it And people asked me all the timeHave you been crying .,0,1,Twitter Web App,2020-12-09 20:12:11
1336765607136681985," Because they didn't cheat and you have zero evidence, which is why the Supreme Court threw out your case.",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607132471299,   says  is ”still dropping CLASSICS til this day” . Y'all agree??    ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607132467208,  Woke up feeling good as shit!,39382,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607128215552,A leader who values the sanctity of life and not votes. ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607119790080,do i get cyberpunk,9,0,Twitter Web App,2020-12-09 20:12:11
1336765607119708162,  RIGGED ELECTION!,2274,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607115714560,       Just looping you all in… ,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607111499778,  A.C.E's Byungkwan to make his acting debut in web drama 'Contract Relationship Starting Today',0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607107317767,"  Your dedication &amp; hardwork says ,When you have a passion to achieve your goals..congratulations  glad…",7,0,Twitter for Android,2020-12-09 20:12:11
1336765607107244034,   GIVEAWAY 2/25 Apple AirPod Wireless HeadphonesRetweet and Follow to enter Good luck!Don't forget to turn on po…,14,0,Twitter for Android,2020-12-09 20:12:11
1336765607103115264,   Literally ran through those guys,19009,0,Twitter for Android,2020-12-09 20:12:11
1336765607102930944,A feeling of detachment sets you up for a day when observation... More for Taurus ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607094722564,      I am just pressing rt check my profile. it was a question so I just ans…,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607094661120,  “Can u stop bouncing ur leg” no bro I have anxiety,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607094571008, I'm doin just fine fine fine,182,0,Twitter for Android,2020-12-09 20:12:11
1336765607090515975,  Sod the 4yr olds......I think i would fit:-),0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607090515972," I hear ya!!I want a recount in all those red states, noway that many  other for you.. I refuse to… ",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607090384897,  “I rebuke the bare minimum.”,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607086329862,  Nothing ruins my Friday more than realising it's Wednesday ,0,1,Twitter for iPhone,2020-12-09 20:12:11
1336765607082135553, ur lov,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607082123271,Current Wealthsimple Growth Rate: -0.3383697455151714,2,0,Twitter for Android,2020-12-09 20:12:11
1336765607082078209,   Power!,5495,0,Twitter for Android,2020-12-09 20:12:11
1336765607082078208,"  Sweden is a cautionary tale for other countries.If you don't shut down society, make millions unemployed, hurt the life…",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607073763332, was in my dream last night and he was somehow both the Count Olaf-esque villain and the guy driving the hero to safety,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607073751046,Discerning what people are trying to convey can take up a lot ... More for Gemini ,0,0,Stardoll,2020-12-09 20:12:11
1336765607069577216, What happened,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607065300992,  California says they’re shutting down for two weeks but everything is still open LMFAO,131,0,Twitter for iPhone,2020-12-09 20:12:11
