tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated
1336765607702880274,"RT @mmpadellan: Nobody is pro-abortion.
It's pro-choice.

You know, choice: that crazy thing the pro-life, anti-maskers say when you tell t…",7269,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607694528512,@LadyNoo22 Erm are these 'stuffed little ornaments' testies from those who tried it on and failed? 😮😳,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607694524417,"RT @WizkidSource: NEWS 🏆🎉  — @wizkidayo has won “Best African Act” at the 2020 @MOBOAwards! ✨ 

With a total of 4 career wins, he’s now the…",520,0,Twitter for Android,2020-12-09 20:12:11
1336765607694503939,RT @Lakers: Dennis The Menace https://t.co/Wo3F8juEGY,693,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607681945602,"RT @DataStax: Deliver applications faster with CQL, REST and GraphQL APIs. Try DataStax Astra DBaas. Get started in minutes with 5GB free.",4,0,Twitter Web App,2020-12-09 20:12:11
1336765607681937412,one person unfollowed me // automatically checked by https://t.co/FE4xt0Cx8I,0,0,fllwrs,2020-12-09 20:12:11
1336765607677751297,Help my friend @III_NoBOSS_III to get them I need them as well https://t.co/jIiLNBn9Gy,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607677743105,plese do not say swear words. we ar all just tryng to surviv,0,0,"Cheap Bots, Done Quick!",2020-12-09 20:12:11
1336765607677624321,"RT @lovetodecor: 267K COMPLETED 

WE WANT RAHUL BACK",2,0,Twitter for Android,2020-12-09 20:12:11
1336765607673520134,@Pittsburgher85 This looks like cover for something else. I hope so. I don’t want the bastard dying from this. I want him to stand trial.,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607673466888,@pubIad Mason Mount.,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607673466881,RT @taylorswift13: Over here in folkloreland we feel great about it. Thanks @latimes!🌲🌲🌲🌲🌲🌲🌲🌲🌲,753,0,Twitter for Android,2020-12-09 20:12:11
1336765607673466880,RT @TheRealKavon_: If a friendship is based on how many times you talk to a person a month.. it ain’t no real friendship .,2,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607673438208,Alright. Let’s not get caught up today.,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607665086465,"From modern favorites to one-of-a-kind pieces, we'll help you find just what you're looking for in our collection. https://t.co/g8sqronjMC",0,0,Main Street Hub,2020-12-09 20:12:11
1336765607660969990,"RT @XboxSupport: Can't unlock achievements if you have a locked account.
Let's get you back in: https://t.co/I6Yrz81Eis https://t.co/uKGeiG…",16,0,Twitter for Android,2020-12-09 20:12:11
1336765607660818434,RT @SarahCorriher: Hungary is considering a constitutional amendment that would prevent children from being adopted by homosexual couples.…,49,0,Twitter Web App,2020-12-09 20:12:11
1336765607656660993,@cobwebcrossing Make those bells 💰,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607652458497,RT @DPPt_Shitpost: The Villain                  The real villain https://t.co/9X5miu3Lwt,890,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607652429825,"RT @JohnJHarwood: debating whether govt should be bigger or smaller is a normal philosophic battle in our politics

exploiting catastrophic…",107,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607648354306,RT @Ask4Capital: Need money for your business or startup? Let us know how much you need and we will do everything we can to get it for you!…,41,0,Twitter for Android,2020-12-09 20:12:11
1336765607648194560,Soulstorm - My Own Grave,0,0,twittbot.net,2020-12-09 20:12:11
1336765607644180480,RT @RealCandaceO: The same people that are out here yelling “my body my choice” will be telling you that the government has a right to forc…,11958,0,Twitter for Android,2020-12-09 20:12:11
1336765607644164103,@madartist0 I love that incident so much,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607640002562,@BobKlap @StevenACohen2 Pitching pitching pitching,0,0,Twitter for iPad,2020-12-09 20:12:11
1336765607639998467,"RT @supernannyreact: “I’m not taking the vaccine, god knows what might be in it” https://t.co/YinCgX99IS",7019,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607639920643,took a shower and I feel great about buying the iPhone XS it's better than iPhone 11 because that's actually the Gu… https://t.co/35N5FFSNO7,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607635800065,RT @thesecret: Imagine it.  Feel it.  Receive it.,1526,0,Twitter for Android,2020-12-09 20:12:11
1336765607635611649,@timesofindia @TOICitiesNews Surprisingly if a Dalit Bank Teller touches money- Uppers donot mind touching it!,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607631605761,@ItsMeUsama A lot of people are posting it,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607631532038,"✨ Friendships

Friendships average of 88%

➡️ https://t.co/Y12gNX7Dyn https://t.co/zJgOPRMyWJ",0,0,Affinitweet.com,2020-12-09 20:12:11
1336765607627411457,@Kittysvinvault @EverRotating @Etsy Love that,0,0,Twitter for iPad,2020-12-09 20:12:11
1336765607627329537,"RT @AyannaPressley: $740 billion a year on endless wars and you’re telling me we can’t afford to send families $2,000 a month to pull them…",5019,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607627292672,@OKJOONlE congrats!!!!!!!!!!,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607623225351,this is it https://t.co/uV4or8Rs2u,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607623204868,Babygirl got back! https://t.co/au2ediw6VQ,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607618904064,"Noah and Valerie are both amazing people to work with (and in non-pandemic times, Los Angeles is a warm sunny place… https://t.co/selGImsgOk",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607618834433,TIL some other countries don’t have water bills 🧍‍♀️,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607614693376,RT @WildernessWatch: Ninth Circuit Court of Appeals has ruled that the Trump Administration illegally approved what would have been the fir…,20,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607610634247,RT @seagod2k: . @ryswtf the 3080 aint worth it man 😭 https://t.co/DTRbeYa5Jv,1,0,Twitter for Android,2020-12-09 20:12:11
1336765607610478592,"New restrictions, which I’m happy about BTW, mean my hair appt has been moved to the end of January. Going to attem… https://t.co/M44Ennr4v9",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607606247425,RT @crustery: Fundy Wither https://t.co/GADy87Az2i,45,0,Twitter for Android,2020-12-09 20:12:11
1336765607598051331,"RT @T_Giarratano: YAY!! I'm no longer the reigning champ of ""dope on a rope"" 🤣",1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607581278210,@CasAgozie @just_oyinda Likkkee,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607581192192,@TakumiiChuu cutieeee,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607577063429,@ltxhs94_ same,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607577051138,@vijayarumugam @VeeratKolee @elitecynic This article today would be a death knell from BCCI. https://t.co/cPpK2h4eqM,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607572893700,RT @DaSportsButler: #RT @NGSCSports: ACC Football News &amp; Notes: Championship Game Set By John Doucette @radiodoucette @ACCFootball https://…,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607572750336,I guess WHITE COLLAR CRIME IS OK IN THE UNITED STATES! https://t.co/5O7BV0514m,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607564488704,"Welcome to Club Member &amp; #newbeer #wednesday w/ #patio #happyhour 4-8pm ($1 off pours and $2 off for Members). 
Tap… https://t.co/saeCTYALnj",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607564361729,T-Mobile CEO touts mid-band spectrum lead in 5G | FierceWireless https://t.co/9Tf955q7Ck,0,0,WordPress.com,2020-12-09 20:12:11
1336765607564304385,"RT @DeptofDefense: Green means go!
A @USNavy sailor signals to a Seahawk helicopter aboard #USSPrinceton in the Arabian Sea. https://t.co/P…",285,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607560228876,RT @T_rawrr: Y’all don’t know how to be friends and it shows.,2,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607556108289,look... at them... https://t.co/cGXEST8NF2 https://t.co/SLy9bSYM65,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607556079616,"RT @Rahma_sadau: To my family, friends and loved ones who wished me well on my birthday, I say thank you for making me feel exceptional, gr…",97,0,Twitter for Android,2020-12-09 20:12:11
1336765607551897600,Do you see yourself??&lt;3 https://t.co/uG3lOEtHir,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607547600896,RT @JSCCounterPunch: Biden's sterile roster of cabinet picks seem geared toward appeasing a mythical political center that no longer exists…,7,0,Twitter for Android,2020-12-09 20:12:11
1336765607543500810,There is no space safe enough for me to say what I think about RENT. https://t.co/jR7R1TNGiF,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607543336960,@JackBeTweeting There's someone currently being investigated for domestic violence in the league but yeah nothing w… https://t.co/PYmtp0Tmzz,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607539257344,"@brfcIuke Polo
Juice
Roddy
Pop",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607539142661,@StyShadowFalco I literally have my location in my bio,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607535054849,please play with me? 🥺 https://t.co/aHcbx8M8EI,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607535001602,This bitch screaming fuck 12 but keep screaming THERES A POLICE REPORT bitch FUCK the police. Tell you’re swollen a… https://t.co/0XCwBrtxNg,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607535001600,RT @NFL_Memes: How is this so perfect 😂 https://t.co/LE8A9q8Pib,1307,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607530913795,it's 5 years today that i wound up in the hospital :&lt;,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607526752260,I don’t have good text conversation with many people. But when it’s good it’s so good 😩😊🥰,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607526748160,"@shepherdmpofu @trustmatsilele Lol, 😅. I don't know.",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607522562049,RT @RawStory: Concern grows as Trump repeatedly calls for election to be ‘overturned’ – and Republicans refuse to stop him https://t.co/M2d…,11,0,Twitter Web App,2020-12-09 20:12:11
1336765607522418689,@ladyattis @realkellerwade @mikedjoseph This didn't become true until LATE in their history.,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607518343172,"RT @StevePeers: Hold on, Johnson said that we were going to ""prosper mightily""?",115,0,Twitter for Android,2020-12-09 20:12:11
1336765607518162944,"RT @Rochelle: On Christmas Day in 1904, two reporters from The Seattle Star dressed as ""hoboes"" and went to the homes of the city's richest…",303,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607514173452,I need help finding this fursuit man I want to say hi and they have a nice suit I need help =3 https://t.co/KPq9tHUOz7,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607514169344,RT @chuubaitron: this food is so fucking good Lois https://t.co/eUFuZnN8Ch,688,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607514136584,@NurseChocs All the damn time,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607514017792,@joleneeee_ Cause u fire 🔥,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607509782528,@alienc0wgirl excited to break my year so we can go thrifting 😁🙏,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607505776641,RT @janeturnbull17: Please RT and try and gets these poor dogs home for Christmas https://t.co/hXrXhe4yRF,102,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607505620992,RT @ScottZILWarrior: I'll send $150 to one random person who retweets this and follows @prophet_finance &amp; myself in the next 48hrs and comp…,1318,0,Twitter for Android,2020-12-09 20:12:11
1336765607493165058,On God man 🤞🏾 https://t.co/L4CdigjAlC,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607493111809,"RT @mbalikathixo: Let’s try this again. 

🤭🦋 https://t.co/7RZuwP0Y3O",12,0,Twitter for Android,2020-12-09 20:12:11
1336765607488925697,"Cine's Holiday Countdown &gt; 
Enjoy sultry EARTHA KITT singing her classic holiday tune   https://t.co/HgKpSTig93 https://t.co/HqcDVfyxLX",0,0,Twitter for iPad,2020-12-09 20:12:11
1336765607480614912,RT @_arm3nio_: I need you,10,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607480598532,RT @GaurangBhardwa1: @delhichatter @PrimeVideoIN Hmare followers https://t.co/UHpq0mHKcw,1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607468011523,@Nicknotsoquick6 AND THAT S WAY YOU STAY AWAY FROM BETTING KIDS,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607463751683,"@toor_11 Makes the most sense right? Doesn't look my coins in permanently, and means I still have 700k extra to trade with!",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607463669760,"RT @CeciATL: grant time again 🖤 i will be giving away $10,000 in the form of $1,000+ grants. open to any woman working on a project that pr…",225,0,Twitter for Android,2020-12-09 20:12:11
1336765607455444992,@stirednotshakn Remember when he was campaigning he was changing his baby’s diaper! I’m guessing yes.,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607455432705,@vsidereaI nice,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607451131904,"RT @_jmsuave: “I moved out my parents house at 17”

Me: https://t.co/xMY0pQ9DTQ",13640,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607447056390,"RT @_sarge__: @efiaodo1 One Person Who Thinks She's Wise Enough To Condemn Everythin'. If Peace Was Not In This Country, You Wouldn't Have…",44,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607447056387,@JeffreyGuterman  Breakdance News: Corona has caused incurable brain damage in Trump,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607446974466,"@FannyAlger1 @ResisterDude he is not as a fighter as needed, Republicans will not fear him.
He voted YEAH for Barr,… https://t.co/OZNRzQ1dZs",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607430082560,This thread is so important https://t.co/mHiX9yjsH3,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607426072578,@warmhoneybunn Cause you like money nigga duh,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607425937411,Happy Safe Harbor Day! https://t.co/Y0vmU7WLV9,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607421865984,RT @tunneIsnakes: Whenever I catch myself being like am I being cringe on main I remember what 2020 has been like and realize I’m allowed t…,60,0,Twitter for iPad,2020-12-09 20:12:11
1336765607417667586,Download the Report on the 2020 FOSS Contributor Survey https://t.co/V2BXX9QGTo,0,0,IFTTT,2020-12-09 20:12:11
1336765607413510145,RT @KingMalik_: You bad for business.,1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607413428226,Loooooool this is the worst. Like wtf REPLY https://t.co/mjnLk7vsvu,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607409315842,@cionnai @SiobhanFenton @MaryLouMcDonald @OwenJones84 That’s fine. I don’t know what that could be though. British… https://t.co/sdOl62EP3T,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607400755200,Covid-19 vaccination: ‘I’m looking forward to making a nuisance of myself’ https://t.co/vjJl4lQm3p,0,0,kuro٩(╹⌓╹ )۶' ,2020-12-09 20:12:11
1336765607392518145,@Olly34715759 @Samw80918827 has been grassing ao be careful,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607388336130,Secks me benz,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607388319746,CANNES FILM FESTIVAL SUPERIOR LOOK AND SO SO SO UNDERRATED 🤩🤩🤩🤩🤧🤧 https://t.co/CS2V1XGikv,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607384145920,"RT @muglerize: ellie goldstein for allure’s digital cover story “the beauty of accessibility” december 2020, by vicki king https://t.co/zM2…",18999,0,Twitter for Android,2020-12-09 20:12:11
1336765607384133635,"RT @ithayla: everyone reading this: 

you have to block @thequartering 

don't mute. block.

get as many people as you can to also block.…",97,0,Twitter for Android,2020-12-09 20:12:11
1336765607379955713,I’m down almost 10lbs and I am already feeling myself too hard... I apologize in advance for the cockiness that lies ahead,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607379931137,@minastaaa Stv test 🙃,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607375757313,"RT @Bellamykepner: The Way he looked at her and said ""I got you for that"" because he thought they'll always be together, she'll always be b…",15,0,Twitter for iPad,2020-12-09 20:12:11
1336765607371530245,"RT @Bez78829056: @emmyzen Ugur Sahin
I was convinced that this will become a pandemic very early. And this was the end of January

After re…",2,0,Twitter for iPad,2020-12-09 20:12:11
1336765607371485187,⌦┆lowkey embarrassed to say— who’s Corpse?,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607367352329,RT @therealdyl8257: @royal_parx Hand reveal I guess? https://t.co/oJui1YohWb,2,0,Twitter for Android,2020-12-09 20:12:11
1336765607367335943,i lowkey feel like i’m constantly just annoying u haha lmao😂,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607358980097,This looks incredible. Congrats @ellomelissa and @vazquezwithaz https://t.co/smWEYsuJPW,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607354707970,@jeorgia_rae i miss you more ill see u soon love ❤️,0,1,Twitter for iPhone,2020-12-09 20:12:11
1336765607354707969,RT @scorpiobitch_: Peep the clouds I painted in the background lmfaoo I like chubby jay too https://t.co/UAz5Xf2hBG,1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607350562821,"Giggles*

#gunpla #gundam #gunplatogether #bandai #otaku #mobilesuitmas #anime #manga #playstation #youtube https://t.co/L2qriBT4zX",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607350398976,"@miniphernalia.co.uk @ Cowley, Oxfordshire https://t.co/AJ9gsIW4V7",0,0,Instagram,2020-12-09 20:12:11
1336765607346393089,RT @jordanhexem: The location       Vs      The shot https://t.co/9ul2P8WBas,17138,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607346364419,"RT @DinnixCreates: ""Tsunami🌊"" 

My #WaveJersey contest entry for @WaveAUT 

Support in any way is appreciated a lot!❤️🌊 #wavecheck https://…",7,0,Twitter Web App,2020-12-09 20:12:11
1336765607346364416,If my daughter has to grow up without knowing her grandma. Imma make sure she still knows her through stories.,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607337975808,"Met Police: Illegal ""Farmers Rally"" in London outside Indian High Commission on 6th Dec https://t.co/i88xvzk3N7 via @UKChange",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607337807872,@tommyinnit @Quackity @ZoneWilbur sad boy tommy hours,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607333654528,"Fingers crossed @TMobile gives me $5,000 for my holiday shopping! 🛍️🎁 #5Gsfor5G #contest",0,0,Twitter Web App,2020-12-09 20:12:11
1336765607329591307,@SoundsOfSmilla just thoughts :(,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607325425664,RT @jazz_inmypants: can u imagine if someobody privatized air and literally started selling air for profit that would be crazy lol anyway i…,6090,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607325409285,"RT @Barsheed16: Rt if you need 10k now

#UCL",39,0,Twitter for Android,2020-12-09 20:12:11
1336765607325302785,"RT @RollingStone: RS Charts: Mariah Carey's ""All I Want for Christmas Is You"" returns to Number One https://t.co/BWeqPB96nE https://t.co/5h…",210,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607325233154,@Padres61 @mikerod_sd Blocked https://t.co/H3NAVgrlIU,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607321202694,RT @wolfblitzer: This Just In. All 50 States and DC have now officially certified their presidential election results. The @JoeBiden nation…,2793,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607312703488,"@Jinglesss Bojan less ppg, im thinking he has a slight drop off, especially if don takes a 3 ppg leap",0,0,Twitter for Android,2020-12-09 20:12:11
1336765607312674816,@wjsnwayv @eyeIine_ bc lia gave me the tulla virus mind ur business,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607304433664,@Ibrahim92250261 @FMHDSD Not only Yahoo users wo even Google. Gmail @FMHDSD,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607304314882,Durant must be feeling good if he can play the five defensively. https://t.co/vdwaBmZCXz,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607304286208,@autumnrgarciaa You hide the Christmas pickle in the tree and whosever finds it first Christmas morning gets to ope… https://t.co/fk8zuycRcz,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607300259841,@kasiewasie @sofacouch813 @josiejm167 @_katiecr @alabony @CuteLilStace Doesn't prove that its a large scale problem amongst men.,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607296053249,"@offerup hi sorry, how much time take the return money for a cancel order? My seller cancel my purchase. Thanks 🙏🏼",0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607295905792,@its_supersarah want this tweet on a hat,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607291793410,@jainashepperdd JESUS TAKE THE WHEEL 😂😭,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607287681029,"RT @knap957: @epigwhisp “Genetic material in the vaccine”.

THINK about that people. THINK!

The vaccine is MOD I FY ING your genes. 

I th…",4,0,Twitter Web App,2020-12-09 20:12:11
1336765607287648259,RT @TheKandyMuse: I’M A MOTHER FUCKING RU GIRL!,130,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607287480322,perfect timing tbh https://t.co/gshbsLhRX6,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607275089927,"RT @SCENECard: There’s a new way to enjoy SCENE points! You can now redeem for gift cards from stores like Roots, Indigo, Foot Locker, Gap…",1,0,Twitter for Android,2020-12-09 20:12:11
1336765607270887429,I want to feel pretty 🥺,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607270739968,Asst head boy 🙈 https://t.co/pVfwClr3If,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607266689026,RT @theshoefreak: Like come here gimme a hug https://t.co/SVHLQ1SjSs,1,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607249895424,HAIR👀👀 https://t.co/WvUWvALHng,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607241543687,Who hasn’t talked shit about bibby? 😭 https://t.co/AvOQHKTNxN,0,5,Twitter for iPhone,2020-12-09 20:12:11
1336765607237341187,shit ons https://t.co/bSf1ZqRVC5,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607224766466,"RT @TheMikeAppel: #StateCaptureInquiry Seleka: ""...title of the submission. Because the title says pre-purchase [R1.68bn] of coal from Opti…",2,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607220572161,@untilithappens ahah is right 🙌,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607220547588,@LancerDeCoude Le couplet de Zed tho 😳😳😳😳,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607216373761,@MikeIrish18 @Hoosier_Huddle @paulmoberly1 @RFootball @WVUfootball Lmfaoooooo,0,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607216361472,Just posted a photo https://t.co/zMbWWk8Pke,0,0,Instagram,2020-12-09 20:12:11
1336765607216287750,RT @fleccas: Is this you trying to pretend everything is fine and you weren't exposed for being compromised by a Chinese spy?,191,0,Twitter for iPhone,2020-12-09 20:12:11
1336765607216287744,RT @bwscalifornia: I LOVE IT @TheVampsJames 🥺💗🌸,1,0,Twitter for Android,2020-12-09 20:12:11
1336765607207825408,interest check pubs are exciting yet snbskashkssb,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607199596544,Great kid!!! https://t.co/k4w0aAbAK8,0,0,Twitter Web App,2020-12-09 20:12:11
1336765607199584257,RT @IwriteOK: I just got back from the Red House eviction resistance occupation in North Portland. I'm not showing pictures of the interior…,330,0,Twitter Web App,2020-12-09 20:12:11
1336765607199510530,All i want is discord on ps4 is that so much to ask for,0,0,Twitter for Android,2020-12-09 20:12:11
1336765607195205632,"Phone Holder for Car, Manords Dashboard Windshield Air Vent Long Neck Car Phone Holder Mount Compatible with iPhone… https://t.co/OQSGfiCX9H",0,0,Twitter Web App,2020-12-09 20:12:11
